,ID,Autor,Data,Texto,Link,Rede,Tipo,Curtidas,Comentários,Compart.,Hora,Curtidas Normalizadas,Class
5,211857482296579_777620553264792,Jair Bolsonaro,2022-06-30,"- CAMPO GRANDE/MS (30/206/2022) Parte 2
- Entrega do Residencial Jardim Canguru (mais 300 famílias alcançadas);
- Mais uma conclusão de moradias populares, que já superam mais de 1.200.000 unidades desde o início de 2019.

. Estamos agora no Kwai: https://s.kw.ai/u/2oC4rwoX",https://www.facebook.com/522427482568011/videos/777620553264792,facebook,video,39845,9774,8259,12:08:42,0.0437982,Person
6,211857482296579_777620553264792,Jair Bolsonaro,2022-06-30,"- CAMPO GRANDE/MS (30/206/2022) Parte 2
- Entrega do Residencial Jardim Canguru (mais 300 famílias alcançadas);
- Mais uma conclusão de moradias populares, que já superam mais de 1.200.000 unidades desde o início de 2019.

. Estamos agora no Kwai: https://s.kw.ai/u/2oC4rwoX",https://www.facebook.com/522427482568011/videos/777620553264792,facebook,video,39845,9774,8259,12:08:42,0.0437982,Clothing
7,211857482296579_777620553264792,Jair Bolsonaro,2022-06-30,"- CAMPO GRANDE/MS (30/206/2022) Parte 2
- Entrega do Residencial Jardim Canguru (mais 300 famílias alcançadas);
- Mais uma conclusão de moradias populares, que já superam mais de 1.200.000 unidades desde o início de 2019.

. Estamos agora no Kwai: https://s.kw.ai/u/2oC4rwoX",https://www.facebook.com/522427482568011/videos/777620553264792,facebook,video,39845,9774,8259,12:08:42,0.0437982,Crowd
8,211857482296579_777620553264792,Jair Bolsonaro,2022-06-30,"- CAMPO GRANDE/MS (30/206/2022) Parte 2
- Entrega do Residencial Jardim Canguru (mais 300 famílias alcançadas);
- Mais uma conclusão de moradias populares, que já superam mais de 1.200.000 unidades desde o início de 2019.

. Estamos agora no Kwai: https://s.kw.ai/u/2oC4rwoX",https://www.facebook.com/522427482568011/videos/777620553264792,facebook,video,39845,9774,8259,12:08:42,0.0437982,Fan
9,211857482296579_777620553264792,Jair Bolsonaro,2022-06-30,"- CAMPO GRANDE/MS (30/206/2022) Parte 2
- Entrega do Residencial Jardim Canguru (mais 300 famílias alcançadas);
- Mais uma conclusão de moradias populares, que já superam mais de 1.200.000 unidades desde o início de 2019.

. Estamos agora no Kwai: https://s.kw.ai/u/2oC4rwoX",https://www.facebook.com/522427482568011/videos/777620553264792,facebook,video,39845,9774,8259,12:08:42,0.0437982,Headgear
10,211857482296579_777620553264792,Jair Bolsonaro,2022-06-30,"- CAMPO GRANDE/MS (30/206/2022) Parte 2
- Entrega do Residencial Jardim Canguru (mais 300 famílias alcançadas);
- Mais uma conclusão de moradias populares, que já superam mais de 1.200.000 unidades desde o início de 2019.

. Estamos agora no Kwai: https://s.kw.ai/u/2oC4rwoX",https://www.facebook.com/522427482568011/videos/777620553264792,facebook,video,39845,9774,8259,12:08:42,0.0437982,T-shirt
11,211857482296579_777620553264792,Jair Bolsonaro,2022-06-30,"- CAMPO GRANDE/MS (30/206/2022) Parte 2
- Entrega do Residencial Jardim Canguru (mais 300 famílias alcançadas);
- Mais uma conclusão de moradias populares, que já superam mais de 1.200.000 unidades desde o início de 2019.

. Estamos agora no Kwai: https://s.kw.ai/u/2oC4rwoX",https://www.facebook.com/522427482568011/videos/777620553264792,facebook,video,39845,9774,8259,12:08:42,0.0437982,Cap
12,211857482296579_777620553264792,Jair Bolsonaro,2022-06-30,"- CAMPO GRANDE/MS (30/206/2022) Parte 2
- Entrega do Residencial Jardim Canguru (mais 300 famílias alcançadas);
- Mais uma conclusão de moradias populares, que já superam mais de 1.200.000 unidades desde o início de 2019.

. Estamos agora no Kwai: https://s.kw.ai/u/2oC4rwoX",https://www.facebook.com/522427482568011/videos/777620553264792,facebook,video,39845,9774,8259,12:08:42,0.0437982,Window
13,211857482296579_777620553264792,Jair Bolsonaro,2022-06-30,"- CAMPO GRANDE/MS (30/206/2022) Parte 2
- Entrega do Residencial Jardim Canguru (mais 300 famílias alcançadas);
- Mais uma conclusão de moradias populares, que já superam mais de 1.200.000 unidades desde o início de 2019.

. Estamos agora no Kwai: https://s.kw.ai/u/2oC4rwoX",https://www.facebook.com/522427482568011/videos/777620553264792,facebook,video,39845,9774,8259,12:08:42,0.0437982,Sky
14,211857482296579_777620553264792,Jair Bolsonaro,2022-06-30,"- CAMPO GRANDE/MS (30/206/2022) Parte 2
- Entrega do Residencial Jardim Canguru (mais 300 famílias alcançadas);
- Mais uma conclusão de moradias populares, que já superam mais de 1.200.000 unidades desde o início de 2019.

. Estamos agora no Kwai: https://s.kw.ai/u/2oC4rwoX",https://www.facebook.com/522427482568011/videos/777620553264792,facebook,video,39845,9774,8259,12:08:42,0.0437982,Hat
15,211857482296579_777620553264792,Jair Bolsonaro,2022-06-30,"- CAMPO GRANDE/MS (30/206/2022) Parte 2
- Entrega do Residencial Jardim Canguru (mais 300 famílias alcançadas);
- Mais uma conclusão de moradias populares, que já superam mais de 1.200.000 unidades desde o início de 2019.

. Estamos agora no Kwai: https://s.kw.ai/u/2oC4rwoX",https://www.facebook.com/522427482568011/videos/777620553264792,facebook,video,39845,9774,8259,12:08:42,0.0437982,Shirt
16,211857482296579_777620553264792,Jair Bolsonaro,2022-06-30,"- CAMPO GRANDE/MS (30/206/2022) Parte 2
- Entrega do Residencial Jardim Canguru (mais 300 famílias alcançadas);
- Mais uma conclusão de moradias populares, que já superam mais de 1.200.000 unidades desde o início de 2019.

. Estamos agora no Kwai: https://s.kw.ai/u/2oC4rwoX",https://www.facebook.com/522427482568011/videos/777620553264792,facebook,video,39845,9774,8259,12:08:42,0.0437982,Outerwear
27,211857482296579_602121864598572,Jair Bolsonaro,2022-06-30,". FERROVIAS NO BRASIL:

- Avançam as obras do trecho II da Ferrovia de Integração Oeste Leste! A FIOL II conta com 100 km de novos trilhos. O lote 5 está com 65% dos serviços executados e o lote 7 tem 70,6%. São mil empregos gerados.

- Houve também a relicitação de parte das obras do lote 6, que serão tocadas por uma empresa privada. No entanto, trecho de 18 km é executado com participação do Exército Brasileiro. A meta do Ministério da Infraestrutura é elevar a participação do modal na logística de transportes do Brasil para mais de 40% até 2035.",https://www.facebook.com/522427482568011/posts/602121864598572,facebook,photo,72718,4570,5566,16:33:14,0.0871911,Sunglasses
28,211857482296579_602121864598572,Jair Bolsonaro,2022-06-30,". FERROVIAS NO BRASIL:

- Avançam as obras do trecho II da Ferrovia de Integração Oeste Leste! A FIOL II conta com 100 km de novos trilhos. O lote 5 está com 65% dos serviços executados e o lote 7 tem 70,6%. São mil empregos gerados.

- Houve também a relicitação de parte das obras do lote 6, que serão tocadas por uma empresa privada. No entanto, trecho de 18 km é executado com participação do Exército Brasileiro. A meta do Ministério da Infraestrutura é elevar a participação do modal na logística de transportes do Brasil para mais de 40% até 2035.",https://www.facebook.com/522427482568011/posts/602121864598572,facebook,photo,72718,4570,5566,16:33:14,0.0871911,Naval architecture
29,211857482296579_602121864598572,Jair Bolsonaro,2022-06-30,". FERROVIAS NO BRASIL:

- Avançam as obras do trecho II da Ferrovia de Integração Oeste Leste! A FIOL II conta com 100 km de novos trilhos. O lote 5 está com 65% dos serviços executados e o lote 7 tem 70,6%. São mil empregos gerados.

- Houve também a relicitação de parte das obras do lote 6, que serão tocadas por uma empresa privada. No entanto, trecho de 18 km é executado com participação do Exército Brasileiro. A meta do Ministério da Infraestrutura é elevar a participação do modal na logística de transportes do Brasil para mais de 40% até 2035.",https://www.facebook.com/522427482568011/posts/602121864598572,facebook,photo,72718,4570,5566,16:33:14,0.0871911,Clothing
30,211857482296579_602121864598572,Jair Bolsonaro,2022-06-30,". FERROVIAS NO BRASIL:

- Avançam as obras do trecho II da Ferrovia de Integração Oeste Leste! A FIOL II conta com 100 km de novos trilhos. O lote 5 está com 65% dos serviços executados e o lote 7 tem 70,6%. São mil empregos gerados.

- Houve também a relicitação de parte das obras do lote 6, que serão tocadas por uma empresa privada. No entanto, trecho de 18 km é executado com participação do Exército Brasileiro. A meta do Ministério da Infraestrutura é elevar a participação do modal na logística de transportes do Brasil para mais de 40% até 2035.",https://www.facebook.com/522427482568011/posts/602121864598572,facebook,photo,72718,4570,5566,16:33:14,0.0871911,Vehicle
31,211857482296579_602121864598572,Jair Bolsonaro,2022-06-30,". FERROVIAS NO BRASIL:

- Avançam as obras do trecho II da Ferrovia de Integração Oeste Leste! A FIOL II conta com 100 km de novos trilhos. O lote 5 está com 65% dos serviços executados e o lote 7 tem 70,6%. São mil empregos gerados.

- Houve também a relicitação de parte das obras do lote 6, que serão tocadas por uma empresa privada. No entanto, trecho de 18 km é executado com participação do Exército Brasileiro. A meta do Ministério da Infraestrutura é elevar a participação do modal na logística de transportes do Brasil para mais de 40% até 2035.",https://www.facebook.com/522427482568011/posts/602121864598572,facebook,photo,72718,4570,5566,16:33:14,0.0871911,Building
32,211857482296579_602121864598572,Jair Bolsonaro,2022-06-30,". FERROVIAS NO BRASIL:

- Avançam as obras do trecho II da Ferrovia de Integração Oeste Leste! A FIOL II conta com 100 km de novos trilhos. O lote 5 está com 65% dos serviços executados e o lote 7 tem 70,6%. São mil empregos gerados.

- Houve também a relicitação de parte das obras do lote 6, que serão tocadas por uma empresa privada. No entanto, trecho de 18 km é executado com participação do Exército Brasileiro. A meta do Ministério da Infraestrutura é elevar a participação do modal na logística de transportes do Brasil para mais de 40% até 2035.",https://www.facebook.com/522427482568011/posts/602121864598572,facebook,photo,72718,4570,5566,16:33:14,0.0871911,Person
33,211857482296579_602121864598572,Jair Bolsonaro,2022-06-30,". FERROVIAS NO BRASIL:

- Avançam as obras do trecho II da Ferrovia de Integração Oeste Leste! A FIOL II conta com 100 km de novos trilhos. O lote 5 está com 65% dos serviços executados e o lote 7 tem 70,6%. São mil empregos gerados.

- Houve também a relicitação de parte das obras do lote 6, que serão tocadas por uma empresa privada. No entanto, trecho de 18 km é executado com participação do Exército Brasileiro. A meta do Ministério da Infraestrutura é elevar a participação do modal na logística de transportes do Brasil para mais de 40% até 2035.",https://www.facebook.com/522427482568011/posts/602121864598572,facebook,photo,72718,4570,5566,16:33:14,0.0871911,Smile
34,211857482296579_602121864598572,Jair Bolsonaro,2022-06-30,". FERROVIAS NO BRASIL:

- Avançam as obras do trecho II da Ferrovia de Integração Oeste Leste! A FIOL II conta com 100 km de novos trilhos. O lote 5 está com 65% dos serviços executados e o lote 7 tem 70,6%. São mil empregos gerados.

- Houve também a relicitação de parte das obras do lote 6, que serão tocadas por uma empresa privada. No entanto, trecho de 18 km é executado com participação do Exército Brasileiro. A meta do Ministério da Infraestrutura é elevar a participação do modal na logística de transportes do Brasil para mais de 40% até 2035.",https://www.facebook.com/522427482568011/posts/602121864598572,facebook,photo,72718,4570,5566,16:33:14,0.0871911,Window
35,211857482296579_602121864598572,Jair Bolsonaro,2022-06-30,". FERROVIAS NO BRASIL:

- Avançam as obras do trecho II da Ferrovia de Integração Oeste Leste! A FIOL II conta com 100 km de novos trilhos. O lote 5 está com 65% dos serviços executados e o lote 7 tem 70,6%. São mil empregos gerados.

- Houve também a relicitação de parte das obras do lote 6, que serão tocadas por uma empresa privada. No entanto, trecho de 18 km é executado com participação do Exército Brasileiro. A meta do Ministério da Infraestrutura é elevar a participação do modal na logística de transportes do Brasil para mais de 40% até 2035.",https://www.facebook.com/522427482568011/posts/602121864598572,facebook,photo,72718,4570,5566,16:33:14,0.0871911,Boat
36,211857482296579_602121864598572,Jair Bolsonaro,2022-06-30,". FERROVIAS NO BRASIL:

- Avançam as obras do trecho II da Ferrovia de Integração Oeste Leste! A FIOL II conta com 100 km de novos trilhos. O lote 5 está com 65% dos serviços executados e o lote 7 tem 70,6%. São mil empregos gerados.

- Houve também a relicitação de parte das obras do lote 6, que serão tocadas por uma empresa privada. No entanto, trecho de 18 km é executado com participação do Exército Brasileiro. A meta do Ministério da Infraestrutura é elevar a participação do modal na logística de transportes do Brasil para mais de 40% até 2035.",https://www.facebook.com/522427482568011/posts/602121864598572,facebook,photo,72718,4570,5566,16:33:14,0.0871911,Joy
133,211857482296579_554328973013061,Jair Bolsonaro,2022-07-01,"- Pouso inopinado em Cruz das Almas/BA (01/07/2022).
. Nosso perfil no GETTR: https://gettr.com/user/jairbolsonaro",https://www.facebook.com/522427482568011/videos/554328973013061,facebook,video,22838,3648,3092,13:05:13,0.0213486,Public space
134,211857482296579_554328973013061,Jair Bolsonaro,2022-07-01,"- Pouso inopinado em Cruz das Almas/BA (01/07/2022).
. Nosso perfil no GETTR: https://gettr.com/user/jairbolsonaro",https://www.facebook.com/522427482568011/videos/554328973013061,facebook,video,22838,3648,3092,13:05:13,0.0213486,Crowd
135,211857482296579_554328973013061,Jair Bolsonaro,2022-07-01,"- Pouso inopinado em Cruz das Almas/BA (01/07/2022).
. Nosso perfil no GETTR: https://gettr.com/user/jairbolsonaro",https://www.facebook.com/522427482568011/videos/554328973013061,facebook,video,22838,3648,3092,13:05:13,0.0213486,Person
136,211857482296579_554328973013061,Jair Bolsonaro,2022-07-01,"- Pouso inopinado em Cruz das Almas/BA (01/07/2022).
. Nosso perfil no GETTR: https://gettr.com/user/jairbolsonaro",https://www.facebook.com/522427482568011/videos/554328973013061,facebook,video,22838,3648,3092,13:05:13,0.0213486,Plant
137,211857482296579_554328973013061,Jair Bolsonaro,2022-07-01,"- Pouso inopinado em Cruz das Almas/BA (01/07/2022).
. Nosso perfil no GETTR: https://gettr.com/user/jairbolsonaro",https://www.facebook.com/522427482568011/videos/554328973013061,facebook,video,22838,3648,3092,13:05:13,0.0213486,Baseball cap
