,ID,Autor,Data,Texto,Link,Rede,Tipo,Curtidas,Comentários,Compart.,Hora,Curtidas Normalizadas,Class
46,211857482296579_544953823999494,Jair Bolsonaro,2022-07-01,-Motociata em Feira de Santana/BA - Parte 2,https://www.facebook.com/522427482568011/videos/544953823999494,facebook,video,39987,4680,5226,10:09:06,0.0439856,Event
47,211857482296579_544953823999494,Jair Bolsonaro,2022-07-01,-Motociata em Feira de Santana/BA - Parte 2,https://www.facebook.com/522427482568011/videos/544953823999494,facebook,video,39987,4680,5226,10:09:06,0.0439856,Person
48,211857482296579_544953823999494,Jair Bolsonaro,2022-07-01,-Motociata em Feira de Santana/BA - Parte 2,https://www.facebook.com/522427482568011/videos/544953823999494,facebook,video,39987,4680,5226,10:09:06,0.0439856,Crowd
49,211857482296579_544953823999494,Jair Bolsonaro,2022-07-01,-Motociata em Feira de Santana/BA - Parte 2,https://www.facebook.com/522427482568011/videos/544953823999494,facebook,video,39987,4680,5226,10:09:06,0.0439856,Baseball cap
50,211857482296579_544953823999494,Jair Bolsonaro,2022-07-01,-Motociata em Feira de Santana/BA - Parte 2,https://www.facebook.com/522427482568011/videos/544953823999494,facebook,video,39987,4680,5226,10:09:06,0.0439856,Hat
51,211857482296579_544953823999494,Jair Bolsonaro,2022-07-01,-Motociata em Feira de Santana/BA - Parte 2,https://www.facebook.com/522427482568011/videos/544953823999494,facebook,video,39987,4680,5226,10:09:06,0.0439856,Bridge
52,211857482296579_544953823999494,Jair Bolsonaro,2022-07-01,-Motociata em Feira de Santana/BA - Parte 2,https://www.facebook.com/522427482568011/videos/544953823999494,facebook,video,39987,4680,5226,10:09:06,0.0439856,Fan
53,211857482296579_544953823999494,Jair Bolsonaro,2022-07-01,-Motociata em Feira de Santana/BA - Parte 2,https://www.facebook.com/522427482568011/videos/544953823999494,facebook,video,39987,4680,5226,10:09:06,0.0439856,Helmet
54,211857482296579_544953823999494,Jair Bolsonaro,2022-07-01,-Motociata em Feira de Santana/BA - Parte 2,https://www.facebook.com/522427482568011/videos/544953823999494,facebook,video,39987,4680,5226,10:09:06,0.0439856,Shorts
55,211857482296579_544953823999494,Jair Bolsonaro,2022-07-01,-Motociata em Feira de Santana/BA - Parte 2,https://www.facebook.com/522427482568011/videos/544953823999494,facebook,video,39987,4680,5226,10:09:06,0.0439856,T-shirt
56,211857482296579_544953823999494,Jair Bolsonaro,2022-07-01,-Motociata em Feira de Santana/BA - Parte 2,https://www.facebook.com/522427482568011/videos/544953823999494,facebook,video,39987,4680,5226,10:09:06,0.0439856,Gesture
57,211857482296579_544953823999494,Jair Bolsonaro,2022-07-01,-Motociata em Feira de Santana/BA - Parte 2,https://www.facebook.com/522427482568011/videos/544953823999494,facebook,video,39987,4680,5226,10:09:06,0.0439856,Cloud
58,211857482296579_544953823999494,Jair Bolsonaro,2022-07-01,-Motociata em Feira de Santana/BA - Parte 2,https://www.facebook.com/522427482568011/videos/544953823999494,facebook,video,39987,4680,5226,10:09:06,0.0439856,Sky
127,211857482296579_1186516338860126,Jair Bolsonaro,2022-07-01,"- Feira de Santana/BA - (01/07/2022) Parte 5
- Ida às obras do Rodoanel obra do Rodoanel e assinatura da ordem de serviço para início da duplicação da BR-116 no local, sendo mais um trabalho prometido há anos e jamais executado.

. Nosso Telegram: https://t.me/jairbolsonarobrasil",https://www.facebook.com/522427482568011/videos/1186516338860126,facebook,video,68595,16080,17174,11:23:47,0.0817487,Event
128,211857482296579_1186516338860126,Jair Bolsonaro,2022-07-01,"- Feira de Santana/BA - (01/07/2022) Parte 5
- Ida às obras do Rodoanel obra do Rodoanel e assinatura da ordem de serviço para início da duplicação da BR-116 no local, sendo mais um trabalho prometido há anos e jamais executado.

. Nosso Telegram: https://t.me/jairbolsonarobrasil",https://www.facebook.com/522427482568011/videos/1186516338860126,facebook,video,68595,16080,17174,11:23:47,0.0817487,Crowd
129,211857482296579_1186516338860126,Jair Bolsonaro,2022-07-01,"- Feira de Santana/BA - (01/07/2022) Parte 5
- Ida às obras do Rodoanel obra do Rodoanel e assinatura da ordem de serviço para início da duplicação da BR-116 no local, sendo mais um trabalho prometido há anos e jamais executado.

. Nosso Telegram: https://t.me/jairbolsonarobrasil",https://www.facebook.com/522427482568011/videos/1186516338860126,facebook,video,68595,16080,17174,11:23:47,0.0817487,Jacket
130,211857482296579_1186516338860126,Jair Bolsonaro,2022-07-01,"- Feira de Santana/BA - (01/07/2022) Parte 5
- Ida às obras do Rodoanel obra do Rodoanel e assinatura da ordem de serviço para início da duplicação da BR-116 no local, sendo mais um trabalho prometido há anos e jamais executado.

. Nosso Telegram: https://t.me/jairbolsonarobrasil",https://www.facebook.com/522427482568011/videos/1186516338860126,facebook,video,68595,16080,17174,11:23:47,0.0817487,Hat
131,211857482296579_1186516338860126,Jair Bolsonaro,2022-07-01,"- Feira de Santana/BA - (01/07/2022) Parte 5
- Ida às obras do Rodoanel obra do Rodoanel e assinatura da ordem de serviço para início da duplicação da BR-116 no local, sendo mais um trabalho prometido há anos e jamais executado.

. Nosso Telegram: https://t.me/jairbolsonarobrasil",https://www.facebook.com/522427482568011/videos/1186516338860126,facebook,video,68595,16080,17174,11:23:47,0.0817487,Product
132,211857482296579_1186516338860126,Jair Bolsonaro,2022-07-01,"- Feira de Santana/BA - (01/07/2022) Parte 5
- Ida às obras do Rodoanel obra do Rodoanel e assinatura da ordem de serviço para início da duplicação da BR-116 no local, sendo mais um trabalho prometido há anos e jamais executado.

. Nosso Telegram: https://t.me/jairbolsonarobrasil",https://www.facebook.com/522427482568011/videos/1186516338860126,facebook,video,68595,16080,17174,11:23:47,0.0817487,Joy
413,211857482296579_610116320465793,Jair Bolsonaro,2022-07-07,"- CRISE MUNDIAL: Brasil caminha para autossuficiência em produção de trigo.
- TikTok: BolsonaroMessiasJair",https://www.facebook.com/522427482568011/posts/610116320465793,facebook,video,97759,7236,16483,22:28:25,0.1202456,Collar
414,211857482296579_610116320465793,Jair Bolsonaro,2022-07-07,"- CRISE MUNDIAL: Brasil caminha para autossuficiência em produção de trigo.
- TikTok: BolsonaroMessiasJair",https://www.facebook.com/522427482568011/posts/610116320465793,facebook,video,97759,7236,16483,22:28:25,0.1202456,Dress shirt
415,211857482296579_610116320465793,Jair Bolsonaro,2022-07-07,"- CRISE MUNDIAL: Brasil caminha para autossuficiência em produção de trigo.
- TikTok: BolsonaroMessiasJair",https://www.facebook.com/522427482568011/posts/610116320465793,facebook,video,97759,7236,16483,22:28:25,0.1202456,Suit
416,211857482296579_610116320465793,Jair Bolsonaro,2022-07-07,"- CRISE MUNDIAL: Brasil caminha para autossuficiência em produção de trigo.
- TikTok: BolsonaroMessiasJair",https://www.facebook.com/522427482568011/posts/610116320465793,facebook,video,97759,7236,16483,22:28:25,0.1202456,Gesture
417,211857482296579_610116320465793,Jair Bolsonaro,2022-07-07,"- CRISE MUNDIAL: Brasil caminha para autossuficiência em produção de trigo.
- TikTok: BolsonaroMessiasJair",https://www.facebook.com/522427482568011/posts/610116320465793,facebook,video,97759,7236,16483,22:28:25,0.1202456,Tie
418,211857482296579_610116320465793,Jair Bolsonaro,2022-07-07,"- CRISE MUNDIAL: Brasil caminha para autossuficiência em produção de trigo.
- TikTok: BolsonaroMessiasJair",https://www.facebook.com/522427482568011/posts/610116320465793,facebook,video,97759,7236,16483,22:28:25,0.1202456,Coat
419,211857482296579_610116320465793,Jair Bolsonaro,2022-07-07,"- CRISE MUNDIAL: Brasil caminha para autossuficiência em produção de trigo.
- TikTok: BolsonaroMessiasJair",https://www.facebook.com/522427482568011/posts/610116320465793,facebook,video,97759,7236,16483,22:28:25,0.1202456,Glasses
420,211857482296579_610116320465793,Jair Bolsonaro,2022-07-07,"- CRISE MUNDIAL: Brasil caminha para autossuficiência em produção de trigo.
- TikTok: BolsonaroMessiasJair",https://www.facebook.com/522427482568011/posts/610116320465793,facebook,video,97759,7236,16483,22:28:25,0.1202456,Head
421,211857482296579_610116320465793,Jair Bolsonaro,2022-07-07,"- CRISE MUNDIAL: Brasil caminha para autossuficiência em produção de trigo.
- TikTok: BolsonaroMessiasJair",https://www.facebook.com/522427482568011/posts/610116320465793,facebook,video,97759,7236,16483,22:28:25,0.1202456,Chin
422,211857482296579_610116320465793,Jair Bolsonaro,2022-07-07,"- CRISE MUNDIAL: Brasil caminha para autossuficiência em produção de trigo.
- TikTok: BolsonaroMessiasJair",https://www.facebook.com/522427482568011/posts/610116320465793,facebook,video,97759,7236,16483,22:28:25,0.1202456,Forehead
546,211857482296579_463333358948087,Jair Bolsonaro,2022-07-09,"- Uberlândia/MG (09/07/2022)
- Marcha para Jesus. (Parte 3)
. Estamos no LinkedIn: https://www.linkedin.com/in/jairmessiasbolsonaro",https://www.facebook.com/522427482568011/videos/463333358948087,facebook,video,30264,2906,2524,18:01:51,0.0311511,Event
547,211857482296579_463333358948087,Jair Bolsonaro,2022-07-09,"- Uberlândia/MG (09/07/2022)
- Marcha para Jesus. (Parte 3)
. Estamos no LinkedIn: https://www.linkedin.com/in/jairmessiasbolsonaro",https://www.facebook.com/522427482568011/videos/463333358948087,facebook,video,30264,2906,2524,18:01:51,0.0311511,Crowd
548,211857482296579_463333358948087,Jair Bolsonaro,2022-07-09,"- Uberlândia/MG (09/07/2022)
- Marcha para Jesus. (Parte 3)
. Estamos no LinkedIn: https://www.linkedin.com/in/jairmessiasbolsonaro",https://www.facebook.com/522427482568011/videos/463333358948087,facebook,video,30264,2906,2524,18:01:51,0.0311511,Fun
549,211857482296579_463333358948087,Jair Bolsonaro,2022-07-09,"- Uberlândia/MG (09/07/2022)
- Marcha para Jesus. (Parte 3)
. Estamos no LinkedIn: https://www.linkedin.com/in/jairmessiasbolsonaro",https://www.facebook.com/522427482568011/videos/463333358948087,facebook,video,30264,2906,2524,18:01:51,0.0311511,T-shirt
550,211857482296579_463333358948087,Jair Bolsonaro,2022-07-09,"- Uberlândia/MG (09/07/2022)
- Marcha para Jesus. (Parte 3)
. Estamos no LinkedIn: https://www.linkedin.com/in/jairmessiasbolsonaro",https://www.facebook.com/522427482568011/videos/463333358948087,facebook,video,30264,2906,2524,18:01:51,0.0311511,Leisure
551,211857482296579_463333358948087,Jair Bolsonaro,2022-07-09,"- Uberlândia/MG (09/07/2022)
- Marcha para Jesus. (Parte 3)
. Estamos no LinkedIn: https://www.linkedin.com/in/jairmessiasbolsonaro",https://www.facebook.com/522427482568011/videos/463333358948087,facebook,video,30264,2906,2524,18:01:51,0.0311511,Community
