,Tag,Presence,Count,Median,Mean,Std,Min,Max,Classification
63,Bookcase,False,251.0,32700.0,95350.07171314741,166459.27294416144,2368.0,1200000.0,less
64,Bottle,True,1.0,80000.0,80000.0,,80000.0,80000.0,none
65,Bottle,False,260.0,31400.0,92580.05769230769,164276.85927331098,2368.0,1200000.0,none
66,Building,True,6.0,46000.0,173333.33333333334,325971.6040802736,11800.0,837500.0,none
67,Building,False,255.0,31000.0,90630.64705882352,158962.9138334666,2368.0,1200000.0,none
68,Cameras & optics,True,1.0,5086.0,5086.0,,5086.0,5086.0,none
69,Cameras & optics,False,260.0,31850.0,92868.18846153846,164188.4812985567,2368.0,1200000.0,none
70,Cap,True,7.0,16800.0,188693.85714285713,446329.5592427299,2647.0,1200000.0,none
71,Cap,False,254.0,31850.0,89881.72440944881,150466.8229289331,2368.0,910500.0,none
72,Car,True,5.0,32800.0,143009.4,246409.79290969745,2647.0,581300.0,none
73,Car,False,256.0,31400.0,91545.96875,162503.71183020744,2368.0,1200000.0,none
74,Carnivore,True,1.0,145400.0,145400.0,,145400.0,145400.0,none
75,Carnivore,False,260.0,31400.0,92328.51923076923,164245.7366799286,2368.0,1200000.0,none
76,Chair,True,3.0,105100.0,463166.6666666667,638200.3159928184,84400.0,1200000.0,none
77,Chair,False,258.0,31150.0,88222.1511627907,149685.26644245858,2368.0,910500.0,none
78,Championship,True,3.0,31000.0,28807.0,20975.656056486052,6821.0,48600.0,none
79,Championship,False,258.0,31850.0,93272.8449612403,164760.84621302446,2368.0,1200000.0,none
80,Cheek,True,13.0,26900.0,140289.07692307694,238964.287964911,3958.0,676800.0,none
81,Cheek,False,248.0,32500.0,90028.45564516129,159367.55170849798,2368.0,1200000.0,none
82,Chest,True,1.0,31500.0,31500.0,,31500.0,31500.0,none
83,Chest,False,260.0,31750.0,92766.59615384616,164234.7650932821,2368.0,1200000.0,none
84,Child,True,1.0,657600.0,657600.0,,657600.0,657600.0,none
85,Child,False,260.0,31400.0,90358.51923076923,160467.8387489057,2368.0,1200000.0,none
86,Chin,True,63.0,29100.0,85882.0,147011.10896382693,2937.0,759100.0,none
87,Chin,False,198.0,32500.0,94647.72222222222,169294.27163152132,2368.0,1200000.0,none
88,Circle,True,1.0,38700.0,38700.0,,38700.0,38700.0,none
89,Circle,False,260.0,31400.0,92738.90384615384,164244.52340673812,2368.0,1200000.0,none
90,City,True,8.0,15000.0,126557.125,288329.1810906602,4373.0,837500.0,none
91,City,False,253.0,32200.0,91455.9604743083,159342.2818833223,2368.0,1200000.0,none
92,Cityscape,True,1.0,58600.0,58600.0,,58600.0,58600.0,none
93,Cityscape,False,260.0,31400.0,92662.36538461539,164265.12910531458,2368.0,1200000.0,none
94,Clock,True,1.0,8729.0,8729.0,,8729.0,8729.0,none
95,Clock,False,260.0,31850.0,92854.17692307693,164195.8445812101,2368.0,1200000.0,none
96,Clothing,True,24.0,30900.0,85681.70833333333,154243.59018194428,2937.0,676800.0,none
97,Clothing,False,237.0,31500.0,93225.54430379746,165208.21559160113,2368.0,1200000.0,none
98,Cloud,True,8.0,29700.0,29323.875,19788.163102777955,2963.0,54700.0,none
99,Cloud,False,253.0,31500.0,94530.52964426877,166118.71357851368,2368.0,1200000.0,none
100,Coat,True,21.0,52500.0,89989.90476190476,102340.86915885792,6988.0,409400.0,none
101,Coat,False,240.0,31000.0,92754.27916666666,168430.3689853371,2368.0,1200000.0,none
102,Collar,True,32.0,39500.0,147047.78125,204192.6138852069,3259.0,759100.0,none
103,Collar,False,229.0,30400.0,84913.91266375546,156564.4701620515,2368.0,1200000.0,none
104,Comb over,True,2.0,36050.0,36050.0,4737.615433949868,32700.0,39400.0,none
105,Comb over,False,259.0,31300.0,92968.01158301158,164520.78799385813,2368.0,1200000.0,none
106,Comfort,True,1.0,197700.0,197700.0,,197700.0,197700.0,none
107,Comfort,False,260.0,31400.0,92127.36538461539,164148.18589215205,2368.0,1200000.0,none
108,Communication Device,True,2.0,132900.0,132900.0,63215.34623807735,88200.0,177600.0,none
109,Communication Device,False,259.0,31300.0,92220.13513513513,164511.02943640543,2368.0,1200000.0,none
110,Community,True,6.0,23100.0,45200.0,43965.349992920565,10800.0,105100.0,none
111,Community,False,255.0,32200.0,93645.54901960785,165609.56819755095,2368.0,1200000.0,none
112,Companion dog,True,1.0,145400.0,145400.0,,145400.0,145400.0,none
113,Companion dog,False,260.0,31400.0,92328.51923076923,164245.7366799286,2368.0,1200000.0,none
114,Competition event,True,5.0,33700.0,33804.2,17195.68516227254,6821.0,48900.0,none
115,Competition event,False,256.0,31400.0,93678.8828125,165339.78071565213,2368.0,1200000.0,none
116,Concert,True,5.0,48900.0,87200.0,68877.42736194492,22200.0,184300.0,none
117,Concert,False,256.0,31150.0,92635.99609375,165335.54631631306,2368.0,1200000.0,none
118,Cooking,True,1.0,3259.0,3259.0,,3259.0,3259.0,none
119,Cooking,False,260.0,31850.0,92875.21538461538,164184.67045737454,2368.0,1200000.0,none
120,Cool,True,9.0,98400.0,123703.88888888889,115559.8243816211,8635.0,312100.0,none
121,Cool,False,252.0,31400.0,91418.57142857143,165486.98001134035,2368.0,1200000.0,none
122,Crew,True,1.0,4147.0,4147.0,,4147.0,4147.0,none
123,Crew,False,260.0,31850.0,92871.8,164186.53254182136,2368.0,1200000.0,none
124,Cricket cap,True,1.0,33400.0,33400.0,,33400.0,33400.0,none
125,Cricket cap,False,260.0,31400.0,92759.28846153847,164237.45908153048,2368.0,1200000.0,none
126,Crowd,True,31.0,21800.0,49571.22580645161,147368.32353069403,3485.0,837500.0,less
127,Crowd,False,230.0,33400.0,98322.20434782609,165512.4767489167,2368.0,1200000.0,less
128,Curtain,True,4.0,31500.0,47400.0,42329.81612685476,16600.0,110000.0,none
129,Curtain,False,257.0,31500.0,93234.29961089494,165077.05900223643,2368.0,1200000.0,none
130,Customer,True,1.0,6733.0,6733.0,,6733.0,6733.0,none
131,Customer,False,260.0,31850.0,92861.85384615384,164191.84907967417,2368.0,1200000.0,none
132,Daytime,True,1.0,66500.0,66500.0,,66500.0,66500.0,none
133,Daytime,False,260.0,31400.0,92631.98076923077,164270.71766979247,2368.0,1200000.0,none
134,Display device,True,2.0,32600.0,32600.0,5798.27560572969,28500.0,36700.0,none
135,Display device,False,259.0,31500.0,92994.65250965251,164511.12101147577,2368.0,1200000.0,none
136,Dog,True,1.0,145400.0,145400.0,,145400.0,145400.0,none
137,Dog,False,260.0,31400.0,92328.51923076923,164245.7366799286,2368.0,1200000.0,none
138,Dog breed,True,1.0,145400.0,145400.0,,145400.0,145400.0,none
139,Dog breed,False,260.0,31400.0,92328.51923076923,164245.7366799286,2368.0,1200000.0,none
140,Dress shirt,True,42.0,30800.0,104323.95238095238,169127.80751397886,3259.0,759100.0,none
141,Dress shirt,False,219.0,32200.0,90270.3607305936,163252.8872593,2368.0,1200000.0,none
142,Ear,True,16.0,17100.0,50439.0,80129.99879113107,3958.0,283000.0,none
143,Ear,False,245.0,32800.0,95280.77959183673,167714.24643745195,2368.0,1200000.0,none
144,Electric blue,True,8.0,111900.0,166575.0,195346.26216761133,13500.0,591800.0,none
145,Electric blue,False,253.0,31000.0,90190.57312252965,162780.82175325893,2368.0,1200000.0,none
146,Electronic device,True,3.0,36700.0,103366.66666666667,126984.0278670248,23600.0,249800.0,none
147,Electronic device,False,258.0,31400.0,92405.87209302325,164531.5847543248,2368.0,1200000.0,none
148,Engineering,True,2.0,18043.0,18043.0,18323.965127668194,5086.0,31000.0,none
149,Engineering,False,259.0,32200.0,93107.06177606178,164461.09566697123,2368.0,1200000.0,none
150,Entertainment,True,17.0,32200.0,58142.470588235294,60669.16961389619,4149.0,198100.0,none
151,Entertainment,False,244.0,31400.0,94927.84016393442,168622.64388117156,2368.0,1200000.0,none
152,Event,True,60.0,23550.0,74198.75,139237.94989758433,2647.0,837500.0,none
153,Event,False,201.0,33400.0,98004.42786069652,170583.26609265053,2368.0,1200000.0,none
154,Exposed,True,20.0,20100.0,47366.25,69337.09456581627,3485.0,240600.0,none
155,Exposed,False,241.0,32400.0,96280.04149377593,168994.96798790077,2368.0,1200000.0,none
156,Eye,True,7.0,15300.0,54785.71428571428,93432.34649505185,4977.0,263300.0,none
157,Eye,False,254.0,32300.0,93572.1062992126,165468.97510481434,2368.0,1200000.0,none
158,Eye liner,True,1.0,263300.0,263300.0,,263300.0,263300.0,none
159,Eye liner,False,260.0,31400.0,91875.05769230769,163934.3419544753,2368.0,1200000.0,none
160,Eyebrow,True,24.0,32000.0,125402.875,177063.9061202167,3969.0,676800.0,none
161,Eyebrow,False,237.0,31500.0,89203.14767932489,162607.40533022504,2368.0,1200000.0,none
162,Eyelash,True,20.0,23550.0,102103.4,172446.84893594563,4977.0,676800.0,none
163,Eyelash,False,241.0,32600.0,91737.53941908713,163589.38063168348,2368.0,1200000.0,none
164,Eyewear,True,14.0,32350.0,135673.07142857142,310814.2533377734,2937.0,1200000.0,none
165,Eyewear,False,247.0,31500.0,90086.6072874494,152304.20693791565,2368.0,910500.0,none
166,Face,True,6.0,33100.0,38050.0,24222.69596886358,13800.0,77300.0,none
167,Face,False,255.0,31500.0,93813.7843137255,165636.43507467964,2368.0,1200000.0,none
168,Facial expression,True,13.0,17700.0,98979.30769230769,128052.76266600982,6533.0,401100.0,none
169,Facial expression,False,248.0,31850.0,92193.8870967742,165830.29225993526,2368.0,1200000.0,none
170,Facial hair,True,6.0,104500.0,120583.33333333333,121626.27046270337,12100.0,312100.0,none
171,Facial hair,False,255.0,31300.0,91871.82352941176,164950.05332756927,2368.0,1200000.0,none
172,Fan,True,21.0,14300.0,20161.619047619046,15354.775271804503,2647.0,49400.0,less
173,Fan,False,240.0,33350.0,98864.25416666667,169486.4945871664,2368.0,1200000.0,less
174,Fashion,True,3.0,28800.0,50433.333333333336,53910.14128467235,10700.0,111800.0,none
175,Fashion,False,258.0,31850.0,93021.37596899224,164784.6131648381,2368.0,1200000.0,none
176,Fashion design,True,1.0,16600.0,16600.0,,16600.0,16600.0,none
177,Fashion design,False,260.0,31850.0,92823.90384615384,164210.68290495113,2368.0,1200000.0,none
178,Fawn,True,2.0,76614.0,76614.0,97278.09410139572,7828.0,145400.0,none
179,Fawn,False,259.0,31500.0,92654.77606177607,164479.30003262102,2368.0,1200000.0,none
180,Field house,True,1.0,31000.0,31000.0,,31000.0,31000.0,none
181,Field house,False,260.0,31850.0,92768.51923076923,164234.0419819161,2368.0,1200000.0,none
182,Finger,True,9.0,30400.0,99677.77777777778,130892.2436374457,14500.0,394000.0,none
183,Finger,False,252.0,31850.0,92276.64682539682,165226.1883993526,2368.0,1200000.0,none
184,Fireworks,True,1.0,32200.0,32200.0,,32200.0,32200.0,none
185,Fireworks,False,260.0,31400.0,92763.90384615384,164235.76753212794,2368.0,1200000.0,none
186,Flag,True,9.0,28300.0,51777.333333333336,56869.289306707535,4147.0,143700.0,none
187,Flag,False,252.0,32300.0,93987.37698412698,166381.7679841832,2368.0,1200000.0,none
188,Flash photography,True,5.0,79200.0,75100.0,22284.411591962664,38700.0,97500.0,none
189,Flash photography,False,256.0,31000.0,92872.32421875,165520.28309957986,2368.0,1200000.0,none
190,Floor,True,1.0,910500.0,910500.0,,910500.0,910500.0,none
191,Floor,False,260.0,31400.0,89385.82692307692,156186.65225553792,2368.0,1200000.0,none
192,Flooring,True,2.0,463550.0,463550.0,632082.7517026549,16600.0,910500.0,none
193,Flooring,False,259.0,31500.0,89666.85328185328,156423.1711687067,2368.0,1200000.0,none
194,Flower,True,1.0,18000.0,18000.0,,18000.0,18000.0,none
195,Flower,False,260.0,31850.0,92818.51923076923,164213.16885573018,2368.0,1200000.0,none
196,Flower Arranging,True,1.0,18000.0,18000.0,,18000.0,18000.0,none
197,Flower Arranging,False,260.0,31850.0,92818.51923076923,164213.16885573018,2368.0,1200000.0,none
198,Fluid,True,1.0,38700.0,38700.0,,38700.0,38700.0,none
199,Fluid,False,260.0,31400.0,92738.90384615384,164244.52340673812,2368.0,1200000.0,none
200,Font,True,64.0,28800.0,64385.546875,114192.70885683228,2368.0,767700.0,none
201,Font,False,197.0,32200.0,101675.83756345177,176431.02165731773,2647.0,1200000.0,none
202,Footwear,True,4.0,114050.0,121400.0,95095.70617716308,16600.0,240900.0,none
203,Footwear,False,257.0,31300.0,92082.5486381323,164877.3965867996,2368.0,1200000.0,none
204,Forehead,True,97.0,26900.0,94833.34020618557,153992.95415868374,2937.0,759100.0,none
205,Forehead,False,164.0,33400.0,91170.61585365854,170030.9589178762,2368.0,1200000.0,none
206,Formal wear,True,22.0,48450.0,106199.45454545454,166504.78094915597,6908.0,759100.0,none
207,Formal wear,False,239.0,31000.0,91273.75313807532,164023.37150669104,2368.0,1200000.0,none
208,Free reed aerophone,True,1.0,77300.0,77300.0,,77300.0,77300.0,none
209,Free reed aerophone,False,260.0,31400.0,92590.44230769231,164275.97496533487,2368.0,1200000.0,none
210,Fun,True,24.0,22950.0,98165.375,165513.6095483475,2963.0,657600.0,none
211,Fun,False,237.0,32600.0,91961.37552742616,164147.03879316864,2368.0,1200000.0,none
212,Furniture,True,1.0,9521.0,9521.0,,9521.0,9521.0,none
213,Furniture,False,260.0,31850.0,92851.13076923077,164197.40388277714,2368.0,1200000.0,none
214,Gadget,True,4.0,32600.0,44250.0,29794.238816701905,23600.0,88200.0,none
215,Gadget,False,257.0,31500.0,93283.32684824902,165095.00676890736,2368.0,1200000.0,none
216,Gas,True,2.0,111500.0,111500.0,102954.74734076131,38700.0,184300.0,none
217,Gas,False,259.0,31300.0,92385.3861003861,164463.37962943962,2368.0,1200000.0,none
218,Gesture,True,92.0,31850.0,96076.47826086957,169499.0003342091,3259.0,1200000.0,none
219,Gesture,False,169.0,31500.0,90602.2426035503,161347.63869070346,2368.0,910500.0,none
220,Glasses,True,24.0,16950.0,64195.583333333336,109346.37128824074,2937.0,418400.0,none
221,Glasses,False,237.0,32800.0,95401.35443037975,168411.53012039434,2368.0,1200000.0,none
222,Gold medal,True,1.0,51600.0,51600.0,,51600.0,51600.0,none
223,Gold medal,False,260.0,31400.0,92689.28846153847,164258.94652714062,2368.0,1200000.0,none
224,Grass,True,5.0,39300.0,160025.6,279219.28851137776,7828.0,657600.0,none
225,Grass,False,256.0,31400.0,91213.62109375,161545.06102535984,2368.0,1200000.0,none
226,Green,True,12.0,41400.0,108334.91666666667,180013.56563298643,8219.0,657600.0,none
227,Green,False,249.0,31000.0,91770.26506024097,163507.00716577406,2368.0,1200000.0,none
228,Greeting,True,1.0,401100.0,401100.0,,401100.0,401100.0,none
229,Greeting,False,260.0,31400.0,91345.05769230769,163151.64258867502,2368.0,1200000.0,none
230,Guitar accessory,True,1.0,95300.0,95300.0,,95300.0,95300.0,none
231,Guitar accessory,False,260.0,31400.0,92521.21153846153,164278.621514182,2368.0,1200000.0,none
232,Guitarist,True,2.0,70900.0,70900.0,34506.81092190352,46500.0,95300.0,none
233,Guitarist,False,259.0,31300.0,92698.89961389962,164571.64778491174,2368.0,1200000.0,none
234,Hair,True,12.0,23100.0,51733.333333333336,77934.41687299221,13800.0,290000.0,none
235,Hair,False,249.0,32600.0,94498.05220883535,166825.3492895789,2368.0,1200000.0,none
236,Hairstyle,True,13.0,20800.0,51594.46153846154,65935.0346839162,5828.0,208300.0,none
237,Hairstyle,False,248.0,32500.0,94677.77016129032,167315.83950749182,2368.0,1200000.0,none
238,Hand,True,8.0,101200.0,137975.0,135167.48076790827,14500.0,401100.0,none
239,Hand,False,253.0,31300.0,91094.92094861661,164809.0103567746,2368.0,1200000.0,none
240,Happy,True,30.0,37300.0,115597.5,158787.50913476833,2963.0,657600.0,none
241,Happy,False,231.0,31300.0,89536.32034632035,164720.27672016126,2368.0,1200000.0,none
242,Hardwood,True,2.0,459614.5,459614.5,637648.3891773742,8729.0,910500.0,none
243,Hardwood,False,259.0,31500.0,89697.24324324324,156408.14944867796,2368.0,1200000.0,none
244,Hat,True,40.0,29450.0,137023.225,272190.24101173243,4149.0,1200000.0,none
245,Hat,False,221.0,31500.0,84479.1221719457,134955.16646659333,2368.0,910500.0,none
246,Head,True,13.0,52700.0,99707.69230769231,100730.82498701231,15300.0,313300.0,none
247,Head,False,248.0,31150.0,92155.70564516129,166741.77435037744,2368.0,1200000.0,none
248,Headgear,True,2.0,3397.0,3397.0,1060.6601717798212,2647.0,4147.0,none
249,Headgear,False,259.0,32200.0,93220.1583011583,164408.11598380128,2368.0,1200000.0,none
250,Helmet,True,1.0,22700.0,22700.0,,22700.0,22700.0,none
251,Helmet,False,260.0,31850.0,92800.44230769231,164221.17594631246,2368.0,1200000.0,none
252,Horse,True,1.0,31000.0,31000.0,,31000.0,31000.0,none
253,Horse,False,260.0,31850.0,92768.51923076923,164234.0419819161,2368.0,1200000.0,none
254,Human,True,16.0,33150.0,64411.3125,76008.71665163914,3958.0,283000.0,none
255,Human,False,245.0,31300.0,94368.30204081633,168036.18447768394,2368.0,1200000.0,none
256,Human body,True,3.0,18900.0,17659.0,12109.287468715904,4977.0,29100.0,none
257,Human body,False,258.0,32300.0,93402.47286821705,164712.39635100306,2368.0,1200000.0,none
258,Infrastructure,True,2.0,25500.0,25500.0,10323.759005323594,18200.0,32800.0,none
259,Infrastructure,False,259.0,31500.0,93049.47876447876,164488.8575541207,2368.0,1200000.0,none
260,Interaction,True,1.0,18300.0,18300.0,,18300.0,18300.0,none
261,Interaction,False,260.0,31850.0,92817.36538461539,164213.69553593476,2368.0,1200000.0,none
262,Jaw,True,29.0,25600.0,88446.6551724138,140166.7260085227,3958.0,632300.0,none
263,Jaw,False,232.0,32750.0,93042.50862068965,166957.86943005506,2368.0,1200000.0,none
264,Jeans,True,1.0,22700.0,22700.0,,22700.0,22700.0,none
265,Jeans,False,260.0,31850.0,92800.44230769231,164221.17594631246,2368.0,1200000.0,none
266,Jersey,True,6.0,104200.0,124916.66666666667,101044.92895077252,10700.0,251900.0,none
267,Jersey,False,255.0,31000.0,91769.86274509804,165204.1226941462,2368.0,1200000.0,none
268,Joint,True,1.0,33400.0,33400.0,,33400.0,33400.0,none
269,Joint,False,260.0,31400.0,92759.28846153847,164237.45908153048,2368.0,1200000.0,none
270,Joy,True,73.0,41800.0,122209.50684931508,203279.31604931096,3259.0,1200000.0,none
271,Joy,False,188.0,29850.0,81008.09042553192,144882.04873427548,2368.0,910500.0,none
272,Knee,True,4.0,34700.0,40616.75,31681.515992504737,8667.0,84400.0,none
273,Knee,False,257.0,31300.0,93339.87548638132,165073.3926578902,2368.0,1200000.0,none
274,Landscape,True,5.0,41200.0,41865.6,30547.198182484757,7828.0,83500.0,none
275,Landscape,False,256.0,31400.0,93521.43359375,165362.8534148271,2368.0,1200000.0,none
276,Leg,True,3.0,33400.0,29233.333333333332,9557.37062864747,18300.0,36000.0,none
277,Leg,False,258.0,31400.0,93267.88759689922,164771.02008001623,2368.0,1200000.0,none
278,Leisure,True,21.0,16600.0,70039.80952380953,158407.85350721065,2647.0,657600.0,none
279,Leisure,False,240.0,32650.0,94499.9125,164613.74820789084,2368.0,1200000.0,none
280,Light,True,1.0,32200.0,32200.0,,32200.0,32200.0,none
281,Light,False,260.0,31400.0,92763.90384615384,164235.76753212794,2368.0,1200000.0,none
282,Lighting,True,2.0,25550.0,25550.0,9404.520189781082,18900.0,32200.0,none
283,Lighting,False,259.0,31500.0,93049.09266409266,164489.23033002805,2368.0,1200000.0,none
284,Line,True,1.0,32200.0,32200.0,,32200.0,32200.0,none
285,Line,False,260.0,31400.0,92763.90384615384,164235.76753212794,2368.0,1200000.0,none
286,Lip,True,8.0,27600.0,144087.5,231632.6860570416,15400.0,676800.0,none
287,Lip,False,253.0,32200.0,90901.64031620554,161739.66313883237,2368.0,1200000.0,none
288,Liquid,True,2.0,21513.0,21513.0,24306.088496506385,4326.0,38700.0,none
289,Liquid,False,259.0,31500.0,93080.2664092664,164470.08182113382,2368.0,1200000.0,none
290,Long hair,True,1.0,28300.0,28300.0,,28300.0,28300.0,none
291,Long hair,False,260.0,31850.0,92778.90384615384,164230.035172895,2368.0,1200000.0,none
292,Material property,True,2.0,25800.0,25800.0,12869.343417595164,16700.0,34900.0,none
293,Material property,False,259.0,31500.0,93047.16216216216,164489.11484597033,2368.0,1200000.0,none
294,Microphone,True,50.0,36150.0,77906.78,103374.10659511581,4149.0,520700.0,none
295,Microphone,False,211.0,31000.0,95997.51658767773,175294.42228119675,2368.0,1200000.0,none
296,Microphone stand,True,3.0,177300.0,161900.0,96525.79965998727,58600.0,249800.0,none
297,Microphone stand,False,258.0,31150.0,91725.25193798449,164524.1117178724,2368.0,1200000.0,none
298,Military person,True,1.0,54700.0,54700.0,,54700.0,54700.0,none
299,Military person,False,260.0,31400.0,92677.36538461539,164261.8271901264,2368.0,1200000.0,none
300,Military uniform,True,1.0,54700.0,54700.0,,54700.0,54700.0,none
301,Military uniform,False,260.0,31400.0,92677.36538461539,164261.8271901264,2368.0,1200000.0,none
302,Mobile phone,True,2.0,132900.0,132900.0,63215.34623807735,88200.0,177600.0,none
303,Mobile phone,False,259.0,31300.0,92220.13513513513,164511.02943640543,2368.0,1200000.0,none
304,Mode of transport,True,2.0,328000.0,328000.0,358220.29534910497,74700.0,581300.0,none
305,Mode of transport,False,259.0,31300.0,90713.57142857143,161745.4776850938,2368.0,1200000.0,none
306,Morning,True,2.0,12181.5,12181.5,13036.927724736377,2963.0,21400.0,none
307,Morning,False,259.0,32200.0,93152.32432432432,164441.49335550147,2368.0,1200000.0,none
308,Motor vehicle,True,11.0,44300.0,272164.63636363635,411860.91086245916,5511.0,1200000.0,none
309,Motor vehicle,False,250.0,31150.0,84628.016,140608.291083954,2368.0,910500.0,none
310,Motorcycle,True,1.0,5511.0,5511.0,,5511.0,5511.0,none
311,Motorcycle,False,260.0,31850.0,92866.55384615385,164189.35647390087,2368.0,1200000.0,none
312,Moustache,True,1.0,33400.0,33400.0,,33400.0,33400.0,none
313,Moustache,False,260.0,31400.0,92759.28846153847,164237.45908153048,2368.0,1200000.0,none
314,Mouth,True,16.0,22900.0,127923.8125,184982.5897830095,3969.0,676800.0,none
315,Mouth,False,245.0,32400.0,90220.54693877551,162651.34943303777,2368.0,1200000.0,none
