,ID,Autor,Data,Texto,Link,Rede,Tipo,Curtidas,Comentários,Compart.,Hora,Curtidas Normalizadas,Class
183,267949976607343_610234437130243,Lula,2022-07-02,"Bahia hoje: enquanto uns falam em montagem, a multidão com Lula passa com os pés no chão. #equipeLula

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/610234437130243,facebook,video,78313,21569,17465,13:58:36,0.3588881,Urban area
184,267949976607343_610234437130243,Lula,2022-07-02,"Bahia hoje: enquanto uns falam em montagem, a multidão com Lula passa com os pés no chão. #equipeLula

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/610234437130243,facebook,video,78313,21569,17465,13:58:36,0.3588881,Landmark
185,267949976607343_610234437130243,Lula,2022-07-02,"Bahia hoje: enquanto uns falam em montagem, a multidão com Lula passa com os pés no chão. #equipeLula

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/610234437130243,facebook,video,78313,21569,17465,13:58:36,0.3588881,Flag
186,267949976607343_610234437130243,Lula,2022-07-02,"Bahia hoje: enquanto uns falam em montagem, a multidão com Lula passa com os pés no chão. #equipeLula

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/610234437130243,facebook,video,78313,21569,17465,13:58:36,0.3588881,City
187,267949976607343_610234437130243,Lula,2022-07-02,"Bahia hoje: enquanto uns falam em montagem, a multidão com Lula passa com os pés no chão. #equipeLula

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/610234437130243,facebook,video,78313,21569,17465,13:58:36,0.3588881,Public space
188,267949976607343_610234437130243,Lula,2022-07-02,"Bahia hoje: enquanto uns falam em montagem, a multidão com Lula passa com os pés no chão. #equipeLula

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/610234437130243,facebook,video,78313,21569,17465,13:58:36,0.3588881,Crowd
189,267949976607343_610234437130243,Lula,2022-07-02,"Bahia hoje: enquanto uns falam em montagem, a multidão com Lula passa com os pés no chão. #equipeLula

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/610234437130243,facebook,video,78313,21569,17465,13:58:36,0.3588881,Wall
190,267949976607343_610234437130243,Lula,2022-07-02,"Bahia hoje: enquanto uns falam em montagem, a multidão com Lula passa com os pés no chão. #equipeLula

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/610234437130243,facebook,video,78313,21569,17465,13:58:36,0.3588881,Window
191,267949976607343_610234437130243,Lula,2022-07-02,"Bahia hoje: enquanto uns falam em montagem, a multidão com Lula passa com os pés no chão. #equipeLula

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/610234437130243,facebook,video,78313,21569,17465,13:58:36,0.3588881,Plant
2074,267949976607343_636268204526866,Lula,2022-08-02,"Nossa causa é recuperar o Brasil para os brasileiros.

Campina Grande, Paraíba, hoje a noite. 

?? Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/636268204526866,facebook,photo,45670,6848,4371,20:39:51,0.2065628,Event
2075,267949976607343_636268204526866,Lula,2022-08-02,"Nossa causa é recuperar o Brasil para os brasileiros.

Campina Grande, Paraíba, hoje a noite. 

?? Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/636268204526866,facebook,photo,45670,6848,4371,20:39:51,0.2065628,Crowd
2076,267949976607343_636268204526866,Lula,2022-08-02,"Nossa causa é recuperar o Brasil para os brasileiros.

Campina Grande, Paraíba, hoje a noite. 

?? Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/636268204526866,facebook,photo,45670,6848,4371,20:39:51,0.2065628,Red
2077,267949976607343_636268204526866,Lula,2022-08-02,"Nossa causa é recuperar o Brasil para os brasileiros.

Campina Grande, Paraíba, hoje a noite. 

?? Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/636268204526866,facebook,photo,45670,6848,4371,20:39:51,0.2065628,Fan
4434,267949976607343_455705249800252,Lula,2022-09-01,Lula e Beto Faro em Belém no grande ato Vamos Juntos Pelo Pará e Pelo Brasil,https://www.facebook.com/532424834911204/videos/455705249800252,facebook,video,30632,45545,5940,19:55:48,0.1363895,Stage equipment
4435,267949976607343_455705249800252,Lula,2022-09-01,Lula e Beto Faro em Belém no grande ato Vamos Juntos Pelo Pará e Pelo Brasil,https://www.facebook.com/532424834911204/videos/455705249800252,facebook,video,30632,45545,5940,19:55:48,0.1363895,Event
4436,267949976607343_455705249800252,Lula,2022-09-01,Lula e Beto Faro em Belém no grande ato Vamos Juntos Pelo Pará e Pelo Brasil,https://www.facebook.com/532424834911204/videos/455705249800252,facebook,video,30632,45545,5940,19:55:48,0.1363895,City
